ExposureNumber,FilePath,FilterName,ExposureStart,Duration,Binning,CameraTemp,CameraTargetTemp,Gain,Offset,ADUStDev,ADUMean,ADUMedian,ADUMin,ADUMax,DetectedStars,HFR,HFRStDev,FWHM,Eccentricity,GuidingRMS,GuidingRMSArcSec,GuidingRMSRA,GuidingRMSRAArcSec,GuidingRMSDEC,GuidingRMSDECArcSec,FocuserPosition,FocuserTemp,RotatorPosition,PierSide,Airmass,ExposureStartUTC,MountRA,MountDec,ImageType
10,NA,R,2025-12-20T21:31:00Z,30,1x1,-20.1,-20,100,50,108.6977,533.5626,532,347,65535,599,2.6449,0.2959,3.978285438821848,0.4607131246006632,1.1398,0.9261,0.9634,0.7828,0.609,0.4948,17600,50,90.0557,West,2.2725,2025-12-21T02:31:07Z,148.86869503636814,69.31198367343053,LIGHT
10,NA,G,2025-12-20T21:33:00Z,30,1x1,-20,-20,100,50,88.7833,533.2635,532,349,65535,522,2.6356,0.2611,3.9695782705792046,0.44068530120707616,0.9736,0.791,0.7664,0.6227,0.6005,0.4879,17585,50,90.0557,West,2.2547,2025-12-21T02:33:55Z,148.86869434699864,69.31198366361082,LIGHT
10,NA,B,2025-12-20T21:36:00Z,30,1x1,-20,-20,100,50,87.1713,529.9705,528,345,65535,530,2.581,0.2444,3.861287717215424,0.4310939880826022,1.5536,1.2623,1.2555,1.0201,0.9151,0.7435,17597,50,90.0557,West,2.2359,2025-12-21T02:36:54Z,148.86450218564136,69.3119778835462,LIGHT
9,NA,L,2025-12-20T20:50:00Z,60,1x1,-19.9,-20,100,50,310.0636,719.0971,713,523,65535,759,2.4529,0.2414,3.8602536384814825,0.5248004662852492,0.6183,0.5024,0.4418,0.3589,0.4326,0.3515,17603,50,90.0557,West,2.5497,2025-12-21T01:50:45Z,148.90223626668669,69.31202994071046,LIGHT
9,NA,R,2025-12-20T21:13:00Z,30,1x1,-20.1,-20,100,50,124.159,535.621,534,332,65535,636,2.1839,0.2023,3.013638798716327,0.5125176313680443,0.3502,0.2846,0.2301,0.1869,0.2641,0.2146,17600,50,90.0557,West,2.3871000000000002,2025-12-21T02:13:50Z,148.8812735629195,69.31200103766048,LIGHT
9,NA,G,2025-12-20T21:16:00Z,30,1x1,-20,-20,100,50,101.8543,534.9387,533,348,65535,543,2.1754,0.1904,3.0446221274162086,0.5204315481624563,0.37,0.3006,0.3081,0.2503,0.205,0.1665,17585,50,90.0557,West,2.3677,2025-12-21T02:16:41Z,148.88127286536235,69.31200102789744,LIGHT
9,/Volumes/Office-SSD/Astronomy/Astrophotography/Messier Objects/M81/M81_2025-12-20/M81_2025-12-20_LIGHT_B_30.00_0009.fits,B,2025-12-20T21:19:00Z,30,1x1,-20,-20,100,50,94.5239,531.3217,530,313,65535,550,2.3049,0.212,3.347614016192562,0.4699012397922714,0.7193,0.5845,0.5451,0.4429,0.4693,0.3813,17597,50,90.0557,West,2.3477,2025-12-21T02:19:38Z,148.87708070871395,69.3119952502571,LIGHT
8,NA,L,2025-12-20T20:49:00Z,60,1x1,-19.9,-20,100,50,309.0862,719.3742,713,475,65535,771,2.4269,0.2506,3.7489868195324223,0.5290058535928762,0.485,0.3941,0.3698,0.3005,0.3139,0.255,17603,50,90.0557,West,2.5587,2025-12-21T01:49:34Z,148.90223656222042,69.31202994473817,LIGHT
8,NA,R,2025-12-20T21:13:00Z,30,1x1,-20.1,-20,100,50,122.1652,535.3131,533,335,65535,650,2.2061,0.213,3.079307535738924,0.49858699570031384,0.4386,0.3564,0.3771,0.3064,0.2241,0.1821,17600,50,90.0557,West,2.3919,2025-12-21T02:13:08Z,148.88127373545117,69.31200104007189,LIGHT
8,NA,G,2025-12-20T21:16:00Z,30,1x1,-20,-20,100,50,98.9395,535.0812,534,338,65535,540,2.3046,0.2241,3.2734657773273823,0.539775996323663,0.595,0.4834,0.4908,0.3987,0.3364,0.2734,17585,50,90.0557,West,2.3711,2025-12-21T02:16:10Z,148.88127298844492,69.31200102962167,LIGHT
8,/Volumes/Office-SSD/Astronomy/Astrophotography/Messier Objects/M81/M81_2025-12-20/M81_2025-12-20_LIGHT_B_30.00_0008.fits,B,2025-12-20T21:19:00Z,30,1x1,-20,-20,100,50,95.4907,531.408,530,329,65535,543,2.3004,0.1982,3.341036958427997,0.4629810703420043,0.4774,0.3879,0.4007,0.3255,0.2595,0.2109,17597,50,90.0557,West,2.351,2025-12-21T02:19:08Z,148.87708083188758,69.31199525198907,LIGHT
7,NA,L,2025-12-20T20:48:00Z,60,1x1,-19.8,-20,100,50,303.0815,719.9128,714,468,65535,736,2.682,0.346,4.281045331095707,0.5223969182283325,1.1212,0.911,0.7855,0.6382,0.8,0.65,17603,50,90.0557,West,2.5663,2025-12-21T01:48:33Z,148.9022368084528,69.31202994809101,LIGHT
7,NA,R,2025-12-20T21:12:00Z,30,1x1,-20.1,-20,100,50,122.5447,535.3744,534,360,65535,647,2.2119,0.2111,3.066898233813003,0.4866801106263983,0.3808,0.3094,0.2998,0.2436,0.2348,0.1908,17600,50,90.0557,West,2.3954,2025-12-21T02:12:37Z,148.88127385869475,69.31200104179364,LIGHT
7,NA,G,2025-12-20T21:15:00Z,30,1x1,-20,-20,100,50,101.9222,535.1073,534,367,65535,553,2.174,0.1898,3.0375636468530502,0.4884984035461222,0.5483,0.4455,0.4959,0.4029,0.234,0.1901,17585,50,90.0557,West,2.3745,2025-12-21T02:15:40Z,148.88127311167457,69.3120010313473,LIGHT
7,/Volumes/Office-SSD/Astronomy/Astrophotography/Messier Objects/M81/M81_2025-12-20/M81_2025-12-20_LIGHT_B_30.00_0007.fits,B,2025-12-20T21:18:00Z,30,1x1,-19.9,-20,100,50,98.1199,531.3853,530,341,65535,545,2.1972,0.1844,3.1398542529066953,0.489890278446631,0.426,0.3461,0.3453,0.2806,0.2495,0.2027,17597,50,90.0557,West,2.3558,2025-12-21T02:18:26Z,148.87708100443982,69.31199525441421,LIGHT
6,NA,L,2025-12-20T20:47:00Z,60,1x1,-19.9,-20,100,50,305.9643,720.3817,714,496,65535,738,2.5858,0.3004,4.083516827268318,0.5543970596297613,1.3921,1.1311,1.2307,0.9999,0.6506,0.5286,17603,50,90.0557,West,2.5741,2025-12-21T01:47:33Z,148.90223706293247,69.31202995155334,LIGHT
6,NA,R,2025-12-20T21:12:00Z,30,1x1,-20.1,-20,100,50,118.7896,535.4251,534,354,65535,644,2.2848,0.218,3.2767817383869486,0.48307462385240496,0.7256,0.5895,0.6097,0.4954,0.3934,0.3196,17600,50,90.0557,West,2.3991,2025-12-21T02:12:06Z,148.88127399005646,69.31200104362804,LIGHT
6,NA,G,2025-12-20T21:14:00Z,30,1x1,-20,-20,100,50,101.7722,535.2386,534,334,65535,542,2.177,0.1903,3.0096511455669708,0.4824600448809042,0.451,0.3664,0.3679,0.2989,0.2609,0.212,17585,50,90.0557,West,2.3793,2025-12-21T02:14:57Z,148.88127328390902,69.31200103375802,LIGHT
6,/Volumes/Office-SSD/Astronomy/Astrophotography/Messier Objects/M81/M81_2025-12-20/M81_2025-12-20_LIGHT_B_30.00_0006.fits,B,2025-12-20T21:17:00Z,30,1x1,-19.9,-20,100,50,100.2492,531.4271,530,339,65535,551,2.1363,0.1716,3.067702856807048,0.4817762478773834,0.3905,0.3173,0.3396,0.276,0.1928,0.1566,17597,50,90.0557,West,2.3592,2025-12-21T02:17:56Z,148.881272553287,69.31200102352263,LIGHT
5,NA,L,2025-12-20T20:46:00Z,60,1x1,-19.9,-20,100,50,309.1045,721.2153,715,490,65535,760,2.405,0.2393,3.8201810011291792,0.5707514585137098,0.7174,0.5829,0.6447,0.5238,0.3147,0.2557,17603,50,90.0557,West,2.5833,2025-12-21T01:46:21Z,148.90223735845916,69.31202995557057,LIGHT
5,NA,R,2025-12-20T21:11:00Z,30,1x1,-20,-20,100,50,116.2758,535.5055,534,337,65535,638,2.3242,0.2336,3.387112294164953,0.44942924227406195,0.6929,0.563,0.5062,0.4113,0.4732,0.3845,17600,50,90.0557,West,2.4039,2025-12-21T02:11:24Z,148.88546558939734,69.3120068127015,LIGHT
5,NA,G,2025-12-20T21:14:00Z,30,1x1,-20,-20,100,50,99.6821,536.8536,535,318,65535,528,2.2539,0.197,3.1393106247480898,0.48187548865772506,0.4856,0.3946,0.4046,0.3288,0.2685,0.2182,17585,50,90.0557,West,2.383,2025-12-21T02:14:26Z,148.8812734154044,69.31200103559765,LIGHT
5,/Volumes/Office-SSD/Astronomy/Astrophotography/Messier Objects/M81/M81_2025-12-20/M81_2025-12-20_LIGHT_B_30.00_0005.fits,B,2025-12-20T21:17:00Z,30,1x1,-20,-20,100,50,96.5576,531.5212,530,339,65535,557,2.2502,0.1906,3.2152811831262325,0.4832773085772848,0.4857,0.3946,0.3472,0.2821,0.3396,0.2759,17597,50,90.0557,West,2.3625,2025-12-21T02:17:25Z,148.8812726763213,69.3120010252479,LIGHT
4,NA,L,2025-12-20T20:45:00Z,60,1x1,-20,-20,100,50,309.5076,722.0082,716,522,65535,771,2.3891,0.2324,3.7663182873188097,0.5376885092775827,0.5532,0.4495,0.3394,0.2758,0.4369,0.355,17603,50,90.0557,West,2.5909,2025-12-21T01:45:20Z,148.9022376047183,69.31202995891512,LIGHT
4,NA,R,2025-12-20T20:54:00Z,30,1x1,-20,-20,100,50,116.9678,536.9807,535,367,65535,627,2.3117,0.222,3.341213992350409,0.4506106354840504,0.9434,0.7665,0.7493,0.6088,0.5732,0.4657,17600,50,90.0557,West,2.5285,2025-12-21T01:54:05Z,148.89804413760763,69.31202416732893,LIGHT
4,NA,G,2025-12-20T20:57:00Z,30,1x1,-20,-20,100,50,97.43,537.053,536,349,65535,542,2.2571,0.2116,3.2986596351887925,0.4377235626755076,0.6969,0.5662,0.4944,0.4017,0.4911,0.399,17585,50,90.0557,West,2.5065,2025-12-21T01:57:04Z,148.89385197655395,69.31201839276241,LIGHT
4,/Volumes/Office-SSD/Astronomy/Astrophotography/Messier Objects/M81/M81_2025-12-20/M81_2025-12-20_LIGHT_B_30.00_0004.fits,B,2025-12-20T21:00:00Z,30,1x1,-20,-20,100,50,94.8531,533.1515,532,339,65535,527,2.2961,0.1895,3.356758560130452,0.46347913939374263,0.5868,0.4768,0.3843,0.3122,0.4435,0.3603,17597,50,90.0557,West,2.4846,2025-12-21T02:00:04Z,148.8938512378612,69.31201838260218,LIGHT
3,NA,L,2025-12-20T20:44:00Z,60,1x1,-20,-20,100,50,306.6849,722.3145,716,484,65535,746,2.5037,0.2664,3.9076593762275458,0.5229628790110096,0.6339,0.5151,0.4555,0.3701,0.4409,0.3582,17603,50,90.0557,West,2.5986,2025-12-21T01:44:20Z,148.90223785107432,69.31202996225834,LIGHT
3,NA,R,2025-12-20T20:53:00Z,30,1x1,-20,-20,100,50,114.8808,537.0818,535,340,65535,628,2.344,0.2283,3.4231782367206622,0.4857480153834743,0.9378,0.7619,0.6644,0.5399,0.6618,0.5377,17600,50,90.0557,West,2.5324,2025-12-21T01:53:34Z,148.89804426894253,69.31202416912598,LIGHT
3,NA,G,2025-12-20T20:56:00Z,30,1x1,-20,-20,100,50,94.9623,537.0093,536,337,65535,544,2.3231,0.2131,3.4293009013525237,0.44198947087365537,0.8226,0.6683,0.6109,0.4964,0.5508,0.4475,17585,50,90.0557,West,2.5102,2025-12-21T01:56:33Z,148.89804353013122,69.31202415900697,LIGHT
3,/Volumes/Office-SSD/Astronomy/Astrophotography/Messier Objects/M81/M81_2025-12-20/M81_2025-12-20_LIGHT_B_30.00_0003.fits,B,2025-12-20T20:59:00Z,30,1x1,-20,-20,100,50,93.0647,533.2786,532,325,65535,535,2.331,0.2186,3.407462892226401,0.46823637369658594,0.5682,0.4616,0.4863,0.3951,0.2938,0.2387,17597,50,90.0557,West,2.4894,2025-12-21T01:59:23Z,148.89385141018604,69.31201838497455,LIGHT
2,NA,L,2025-12-20T20:43:00Z,60,1x1,-20,-20,100,50,307.3934,723.3487,717,501,65535,770,2.4325,0.2607,3.854172443398898,0.5559345711773829,0.6828,0.5548,0.5775,0.4692,0.3644,0.296,17603,50,90.0557,West,2.6081,2025-12-21T01:43:07Z,148.906429587457,69.31203572950353,LIGHT
2,NA,R,2025-12-20T20:53:00Z,30,1x1,-20,-20,100,50,119.0923,537.3661,536,345,65535,624,2.2475,0.2211,3.2013994624900928,0.44802638187357186,0.6921,0.5623,0.5911,0.4803,0.36,0.2925,17600,50,90.0557,West,2.5362,2025-12-21T01:53:04Z,148.89804439199068,69.31202417080894,LIGHT
2,NA,G,2025-12-20T20:55:00Z,30,1x1,-20,-20,100,50,98.3967,537.1021,536,367,65535,546,2.222,0.2037,3.206190773101589,0.4400390083211109,0.4854,0.3944,0.3278,0.2663,0.358,0.2909,17585,50,90.0557,West,2.5154,2025-12-21T01:55:53Z,148.89804370233082,69.31202416136762,LIGHT
2,/Volumes/Office-SSD/Astronomy/Astrophotography/Messier Objects/M81/M81_2025-12-20/M81_2025-12-20_LIGHT_B_30.00_0002.fits,B,2025-12-20T20:58:00Z,30,1x1,-20.1,-20,100,50,93.9063,533.2977,532,355,65535,529,2.3262,0.1968,3.4408248584563403,0.4539488843365044,0.494,0.4013,0.4253,0.3456,0.2512,0.2041,17597,50,90.0557,West,2.4933,2025-12-21T01:58:52Z,148.8938515332992,69.31201838666863,LIGHT
1,NA,L,2025-12-20T20:42:00Z,60,1x1,-19.9,-20,100,50,304.8475,724.297,718,488,65535,738,2.566,0.2661,4.083577672285139,0.5088062041845507,0.9734,0.7909,0.7957,0.6465,0.5606,0.4555,17603,50,90.0557,West,2.6159,2025-12-21T01:42:06Z,148.90642983346737,69.31203573283116,LIGHT
1,NA,R,2025-12-20T20:52:00Z,30,1x1,-20,-20,100,50,120.8694,537.3851,536,348,65535,634,2.2032,0.2062,3.1149278245003327,0.44305160134861227,0.6147,0.4995,0.5026,0.4083,0.354,0.2876,17600,50,90.0557,West,2.5414,2025-12-21T01:52:21Z,148.89804456427206,69.31202417316416,LIGHT
1,NA,G,2025-12-20T20:55:00Z,30,1x1,-20,-20,100,50,95.6871,537.0642,536,362,65535,545,2.2722,0.1949,3.3272219327590613,0.4977883078936501,0.81,0.6582,0.5603,0.4552,0.585,0.4753,17585,50,90.0557,West,2.5191,2025-12-21T01:55:22Z,148.89804382556585,69.31202416305622,LIGHT
1,/Volumes/Office-SSD/Astronomy/Astrophotography/Messier Objects/M81/M81_2025-12-20/M81_2025-12-20_LIGHT_B_30.00_0001.fits,B,2025-12-20T20:58:00Z,30,1x1,-20.1,-20,100,50,95.1018,533.3227,532,361,65535,541,2.2461,0.1826,3.264609183483252,0.4789704766908759,0.5592,0.4544,0.3709,0.3013,0.4185,0.3401,17597,50,90.0557,West,2.497,2025-12-21T01:58:22Z,148.8938516564449,69.31201838836249,LIGHT
0,NA,L,2025-12-20T20:41:00Z,60,1x1,-20,-20,100,50,305.6292,724.7211,719,464,65535,753,2.5155,0.266,3.966755948956592,0.5399652886327712,0.7236,0.5879,0.5537,0.4499,0.4659,0.3785,17603,50,90.0557,West,2.6236,2025-12-21T01:41:05Z,148.9064300799356,69.31203573616231,LIGHT
0,NA,R,2025-12-20T20:51:00Z,30,1x1,-19.9,-20,100,50,118.4673,537.5391,536,344,65535,640,2.2559,0.232,3.240336818726266,0.45611549937531215,0.714,0.5801,0.5225,0.4245,0.4866,0.3954,17600,50,90.0557,West,2.5454,2025-12-21T01:51:51Z,148.89804469554377,69.31202417495787,LIGHT
0,NA,G,2025-12-20T20:54:00Z,30,1x1,-20,-20,100,50,92.8246,537.106,536,337,65535,524,2.41,0.2214,3.529197704842862,0.46694186885810207,0.9604,0.7803,0.7513,0.6104,0.5982,0.4861,17585,50,90.0557,West,2.5228,2025-12-21T01:54:51Z,148.89804394863614,69.31202416474191,LIGHT
0,NA,B,2025-12-20T20:57:00Z,30,1x1,-20,-20,100,50,92.6534,533.275,532,297,65535,526,2.3256,0.2208,3.400912432439024,0.4704495261545064,1.2575,1.0217,0.8767,0.7123,0.9015,0.7325,17597,50,90.0557,West,2.5021,2025-12-21T01:57:40Z,148.89385182857058,69.31201839072894,LIGHT
