ExposureNumber,FilePath,FilterName,ExposureStart,Duration,Binning,CameraTemp,CameraTargetTemp,Gain,Offset,ADUStDev,ADUMean,ADUMedian,ADUMin,ADUMax,DetectedStars,HFR,HFRStDev,FWHM,Eccentricity,GuidingRMS,GuidingRMSArcSec,GuidingRMSRA,GuidingRMSRAArcSec,GuidingRMSDEC,GuidingRMSDECArcSec,FocuserPosition,FocuserTemp,RotatorPosition,PierSide,Airmass,ExposureStartUTC,MountRA,MountDec,ImageType
27,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0027.fits,L,2026-03-15T01:30:00Z,30,1x1,-15,-15,0,50,108.4225,519.5463,518,378,65535,842,2.3713,0.2629,3.595995789223415,0.4622036526725593,0.9395,0.8143,0.6258,0.5424,0.7008,0.6073,20979,6.455,270.1491,East,1.2596,2026-03-15T05:30:38Z,148.86555825593732,69.321441399383815,LIGHT
28,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0028.fits,L,2026-03-15T01:31:00Z,30,1x1,-15,-15,0,50,111.6445,519.5664,518,390,65535,853,2.2688,0.2293,3.397234068250806,0.4188332244182459,0.669,0.5798,0.5302,0.4595,0.408,0.3536,20979,6.435,270.1491,East,1.26,2026-03-15T05:31:09Z,148.8655582691419,69.32144137250857,LIGHT
29,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0029.fits,L,2026-03-15T01:31:00Z,30,1x1,-15,-15,0,50,109.2406,519.5457,518,394,65535,838,2.3518,0.2564,3.5395273621429246,0.5036739691064113,0.8012,0.6944,0.5588,0.4843,0.5742,0.4976,20979,6.405,270.1491,East,1.2604,2026-03-15T05:31:39Z,148.86555828326348,69.32144134377128,LIGHT
30,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0030.fits,L,2026-03-15T01:32:00Z,30,1x1,-15.1,-15,0,50,123.3617,519.581,518,382,65535,861,2.2876,0.244,3.4248329726881725,0.5389896118385725,0.8783,0.7612,0.4833,0.4189,0.7334,0.6356,20979,6.39,270.1491,East,1.2608,2026-03-15T05:32:17Z,148.86136811372992,69.32143534264254,LIGHT
31,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0031.fits,L,2026-03-15T01:32:00Z,30,1x1,-15.1,-15,0,50,126.1827,519.5551,518,401,65535,846,2.1989,0.2226,3.220753256271104,0.49286661197760695,0.6192,0.5366,0.4172,0.3616,0.4575,0.3965,20979,6.365,270.1491,East,1.2613,2026-03-15T05:32:48Z,148.8613681278573,69.32143531391701,LIGHT
32,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0032.fits,L,2026-03-15T01:33:00Z,30,1x1,-15,-15,0,50,124.567,519.5869,518,396,65535,829,2.2598,0.2461,3.358478734727716,0.5380079593430638,0.7761,0.6726,0.5167,0.4478,0.5791,0.5019,20979,6.345,270.1491,East,1.2617,2026-03-15T05:33:18Z,148.86136814105572,69.32143528708467,LIGHT
33,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0033.fits,L,2026-03-15T01:33:00Z,30,1x1,-15,-15,0,50,125.1614,519.5792,518,392,65535,848,2.226,0.2516,3.2830180612603175,0.4842512159520693,0.5504,0.477,0.3888,0.337,0.3895,0.3376,20979,6.345,270.1491,East,1.2621,2026-03-15T05:33:49Z,148.8613681551595,69.3214352584161,LIGHT
34,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0034.fits,L,2026-03-15T01:34:00Z,30,1x1,-15,-15,0,50,123.4318,519.5511,518,374,65535,836,2.246,0.234,3.345331231365808,0.5029455665508097,0.6978,0.6047,0.4156,0.3602,0.5605,0.4858,20979,6.335,270.1491,East,1.2625,2026-03-15T05:34:20Z,148.86136816841773,69.32143523147055,LIGHT
35,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0035.fits,L,2026-03-15T01:34:00Z,30,1x1,-15.1,-15,0,50,116.103,519.5978,518,386,65535,819,2.4782,0.2857,3.82134084464806,0.4655287887699977,0.9338,0.8093,0.5781,0.501,0.7334,0.6356,20979,6.335,270.1491,East,1.2629,2026-03-15T05:34:50Z,148.86136818164866,69.3214352045845,LIGHT
36,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0036.fits,L,2026-03-15T01:35:00Z,30,1x1,-15.1,-15,0,50,120.6312,519.6194,518,396,65535,835,2.3693,0.2657,3.549668983708861,0.5440224617961101,0.8797,0.7624,0.5771,0.5001,0.664,0.5754,20979,6.33,270.1491,East,1.2633,2026-03-15T05:35:21Z,148.86136819576072,69.32143517591233,LIGHT
37,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0037.fits,L,2026-03-15T01:35:00Z,30,1x1,-15,-15,0,50,124.3289,519.6045,518,380,65535,845,2.2545,0.2355,3.340309638127637,0.466090484667305,0.8627,0.7477,0.6366,0.5517,0.5823,0.5046,20979,6.295,270.1491,East,1.2637,2026-03-15T05:35:52Z,148.86136820898616,69.3214351490457,LIGHT
38,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0038.fits,L,2026-03-15T01:36:00Z,30,1x1,-15,-15,0,50,124.9803,519.6175,518,399,65535,861,2.2134,0.2449,3.2699309849958924,0.5206405143175944,0.7747,0.6714,0.4871,0.4221,0.6025,0.5221,20979,6.29,270.1491,East,1.2641,2026-03-15T05:36:22Z,148.8613682222532,69.32143512209872,LIGHT
39,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0039.fits,L,2026-03-15T01:36:00Z,30,1x1,-15,-15,0,50,122.5506,519.6328,518,389,65535,832,2.3177,0.2431,3.454261791439344,0.5138589418339667,0.791,0.6855,0.5516,0.4781,0.5669,0.4913,20979,6.29,270.1491,East,1.2645,2026-03-15T05:36:53Z,148.86136823547082,69.32143509525605,LIGHT
40,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0040.fits,L,2026-03-15T01:37:00Z,30,1x1,-15,-15,0,50,120.0459,519.5431,518,383,65535,827,2.3505,0.2557,3.518369522515045,0.5145378103090779,0.9119,0.7903,0.5829,0.5051,0.7013,0.6077,20979,6.275,270.1491,East,1.265,2026-03-15T05:37:30Z,148.86136825226043,69.32143506116519,LIGHT
41,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0041.fits,L,2026-03-15T01:38:00Z,30,1x1,-15,-15,0,50,119.26,519.5651,518,392,65535,845,2.3809,0.2635,3.5838785230160948,0.5275695543181286,0.9876,0.8559,0.6632,0.5747,0.7318,0.6343,20979,6.25,270.1491,East,1.2655,2026-03-15T05:38:00Z,148.8571780813911,69.32142906469831,LIGHT
42,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0042.fits,L,2026-03-15T01:38:00Z,30,1x1,-15,-15,0,50,125.6735,519.6134,518,383,65535,846,2.182,0.2332,3.185354752658718,0.4996522229818729,0.6948,0.6022,0.4712,0.4084,0.5106,0.4425,20979,6.195,270.1491,East,1.2659,2026-03-15T05:38:31Z,148.85717809551753,69.32142903603813,LIGHT
43,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0043.fits,L,2026-03-15T01:39:00Z,30,1x1,-15,-15,0,50,122.8291,519.584,518,386,65535,839,2.2638,0.2412,3.4129747467976896,0.5168817533914593,0.6925,0.6002,0.4972,0.4309,0.4821,0.4178,20979,6.17,270.1491,East,1.2663,2026-03-15T05:39:02Z,148.8571781087851,69.32142900912451,LIGHT
44,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0044.fits,L,2026-03-15T01:39:00Z,30,1x1,-15,-15,0,50,121.5504,519.5895,518,381,65535,822,2.3362,0.2454,3.4828226997113747,0.5765959154049214,0.7607,0.6593,0.5108,0.4427,0.5637,0.4886,20979,6.14,270.1491,East,1.2668,2026-03-15T05:39:32Z,148.85717812202932,69.32142898226233,LIGHT
45,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0045.fits,L,2026-03-15T01:40:00Z,30,1x1,-15,-15,0,50,120.0362,519.6507,518,407,65535,840,2.3498,0.2387,3.558024986037727,0.4927796828685965,0.9432,0.8174,0.7712,0.6684,0.5431,0.4706,20979,6.095,270.1491,East,1.2672,2026-03-15T05:40:03Z,148.8571781352966,69.32142895535743,LIGHT
46,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0046.fits,L,2026-03-15T01:40:00Z,30,1x1,-15,-15,0,50,120.5195,519.683,518,393,65535,830,2.3206,0.2542,3.5387630189017014,0.532417174822382,0.8626,0.7476,0.5077,0.44,0.6973,0.6044,20979,6.055,270.1491,East,1.2676,2026-03-15T05:40:33Z,148.8571781494563,69.32142892664726,LIGHT
47,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0047.fits,L,2026-03-15T01:41:00Z,30,1x1,-15,-15,0,50,116.7068,519.7,518,377,65535,802,2.4479,0.2767,3.714427820951252,0.5441585589488379,1.092,0.9464,0.6004,0.5203,0.9121,0.7905,20979,6.035,270.1491,East,1.2681,2026-03-15T05:41:04Z,148.85717816269377,69.32142889981115,LIGHT
48,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0048.fits,L,2026-03-15T01:41:00Z,30,1x1,-15,-15,0,50,121.28,519.6777,518,376,65535,828,2.3292,0.2447,3.490301328302829,0.4069030110393456,0.7405,0.6418,0.6,0.52,0.434,0.3762,20979,6.015,270.1491,East,1.2685,2026-03-15T05:41:35Z,148.857178175968,69.32142887290452,LIGHT
49,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0049.fits,L,2026-03-15T01:42:00Z,30,1x1,-15,-15,0,50,117.766,519.6501,518,391,65535,815,2.4329,0.2492,3.725678935691025,0.4809586914902523,1.0845,0.9399,0.7714,0.6685,0.7623,0.6607,20979,6.01,270.1491,East,1.269,2026-03-15T05:42:05Z,148.8571781901289,69.32142884420503,LIGHT
50,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0050.fits,L,2026-03-15T01:42:00Z,30,1x1,-15.1,-15,0,50,101.5895,519.6138,518,395,65535,796,2.5517,0.2944,3.926465456036113,0.4863636204173641,0.8187,0.7096,0.4428,0.3838,0.6886,0.5968,20979,6,270.1491,East,1.2695,2026-03-15T05:42:42Z,148.85717820607445,69.3214288118943,LIGHT
51,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0051.fits,L,2026-03-15T01:43:00Z,30,1x1,-15.1,-15,0,50,100.461,519.5849,518,391,65535,797,2.5473,0.294,3.9387919063398193,0.4752300818552409,1.2834,1.1123,0.9572,0.8296,0.8549,0.741,20979,6,270.1491,East,1.2699,2026-03-15T05:43:13Z,148.85717821932735,69.32142878504409,LIGHT
52,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0052.fits,L,2026-03-15T01:45:00Z,30,1x1,-15.1,-15,0,50,107.3716,519.6434,518,397,65535,810,2.3395,0.2632,3.4982574681608196,0.48796184597242614,1.0386,0.9002,0.6972,0.6043,0.7698,0.6672,20986,6,270.1491,East,1.2717,2026-03-15T05:45:09Z,148.85298808870658,69.3214227090392,LIGHT
53,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0053.fits,L,2026-03-15T01:45:00Z,30,1x1,-15,-15,0,50,99.1183,519.634,518,375,65535,770,2.6012,0.3091,3.9721282186858407,0.4940433569442648,1.261,1.0929,0.8447,0.7321,0.9363,0.8114,20986,6,270.1491,East,1.2721,2026-03-15T05:45:40Z,148.85298810201272,69.32142268211409,LIGHT
54,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0054.fits,L,2026-03-15T01:46:00Z,30,1x1,-15,-15,0,50,103.3176,519.6322,518,404,65535,777,2.4473,0.2875,3.6291499438415777,0.4865581695153336,1.0875,0.9425,0.7046,0.6107,0.8283,0.7178,20986,6,270.1491,East,1.2726,2026-03-15T05:46:11Z,148.85298811532684,69.32142265517678,LIGHT
55,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0055.fits,L,2026-03-15T01:46:00Z,30,1x1,-15,-15,0,50,101.6233,519.6079,518,394,65535,785,2.5528,0.3022,3.87920320919961,0.5401556733432409,1.2514,1.0845,0.8564,0.7422,0.9124,0.7908,20986,5.995,270.1491,East,1.2731,2026-03-15T05:46:41Z,148.85298812947627,69.32142262655391,LIGHT
56,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0056.fits,L,2026-03-15T01:47:00Z,30,1x1,-15,-15,0,50,105.4272,519.5896,518,396,65535,817,2.3938,0.2801,3.582481775877073,0.4683262816201213,1.0862,0.9414,0.7097,0.6151,0.8224,0.7127,20986,5.95,270.1491,East,1.2735,2026-03-15T05:47:12Z,148.85298814277874,69.32142259964863,LIGHT
57,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0057.fits,L,2026-03-15T01:47:00Z,30,1x1,-15,-15,0,50,107.7349,519.5813,518,383,65535,828,2.2646,0.2616,3.383394880599472,0.39803036945822695,0.7385,0.6401,0.5048,0.4375,0.5391,0.4672,20986,5.91,270.1491,East,1.274,2026-03-15T05:47:42Z,148.85298815609056,69.32142257272837,LIGHT
58,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0058.fits,L,2026-03-15T01:48:00Z,30,1x1,-15,-15,0,50,108.272,519.6275,518,391,65535,821,2.2852,0.2595,3.349826323711329,0.5139515022792662,0.9093,0.788,0.4122,0.3572,0.8105,0.7024,20986,5.86,270.1491,East,1.2744,2026-03-15T05:48:13Z,148.85298816939715,69.32142254582281,LIGHT
59,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0059.fits,L,2026-03-15T01:48:00Z,30,1x1,-15,-15,0,50,110.7216,519.7135,518,392,65535,828,2.1906,0.2517,3.1889138792350775,0.4438521299756746,0.7131,0.618,0.5494,0.4762,0.4546,0.3939,20986,5.79,270.1491,East,1.2749,2026-03-15T05:48:43Z,148.8529881836017,69.32142251710604,LIGHT
60,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0060.fits,L,2026-03-15T01:49:00Z,30,1x1,-15.1,-15,0,50,107.5432,519.7172,518,396,65535,839,2.2809,0.2657,3.402793692871643,0.46163770505759905,1.1675,1.0118,0.7512,0.6511,0.8936,0.7745,20986,5.695,270.1491,East,1.2755,2026-03-15T05:49:21Z,148.85298819956375,69.3214224848416,LIGHT
61,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0061.fits,L,2026-03-15T01:49:00Z,30,1x1,-15.1,-15,0,50,106.2083,519.7242,518,376,65535,816,2.3603,0.264,3.5450824217506445,0.4286522488417288,0.8464,0.7335,0.4886,0.4234,0.6912,0.599,20986,5.62,270.1491,East,1.276,2026-03-15T05:49:52Z,148.85298821377606,69.32142245611894,LIGHT
62,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0062.fits,L,2026-03-15T01:50:00Z,30,1x1,-15.1,-15,0,50,103.1698,519.7871,518,407,65535,812,2.429,0.2944,3.6715791722954063,0.46185811189949233,1.2879,1.1162,0.9751,0.8451,0.8413,0.7291,20986,5.575,270.1491,East,1.2765,2026-03-15T05:50:22Z,148.85298822708677,69.32142242922262,LIGHT
63,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0063.fits,L,2026-03-15T01:50:00Z,30,1x1,-15,-15,0,50,107.6326,519.7793,518,382,65535,816,2.2999,0.2833,3.364752364893705,0.5088075909196471,0.8855,0.7674,0.5165,0.4476,0.7193,0.6234,20986,5.54,270.1491,East,1.277,2026-03-15T05:50:53Z,148.84879805877063,69.32141643149694,LIGHT
64,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0064.fits,L,2026-03-15T01:51:00Z,30,1x1,-15,-15,0,50,105.4676,519.8221,518,363,65535,791,2.3927,0.2791,3.482212544831664,0.5213191034405402,0.8779,0.7608,0.5587,0.4842,0.6771,0.5868,20986,5.505,270.1491,East,1.2775,2026-03-15T05:51:23Z,148.84879807299026,69.32141640278645,LIGHT
65,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0065.fits,L,2026-03-15T01:51:00Z,30,1x1,-15,-15,0,50,106.3509,519.8235,518,395,65535,831,2.3659,0.2899,3.5505907353073543,0.4255796817104215,0.921,0.7982,0.572,0.4957,0.7218,0.6256,20986,5.505,270.1491,East,1.278,2026-03-15T05:51:54Z,148.84879808630515,69.32141637590686,LIGHT
66,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0066.fits,L,2026-03-15T01:52:00Z,30,1x1,-15,-15,0,50,104.1767,519.8552,518,399,65535,807,2.4302,0.278,3.643321430179552,0.5277961659494086,1.2322,1.0679,0.8006,0.6938,0.9367,0.8118,20986,5.5,270.1491,East,1.2784,2026-03-15T05:52:25Z,148.84879809966006,69.32141634895046,LIGHT
67,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0067.fits,L,2026-03-15T01:52:00Z,30,1x1,-15,-15,0,50,97.3196,519.8478,518,384,65535,779,2.6273,0.3319,4.117846996898047,0.36001523155333987,1.2181,1.0557,0.9308,0.8067,0.7857,0.6809,20986,5.5,270.1491,East,1.279,2026-03-15T05:52:55Z,148.84879811386094,69.32141632029104,LIGHT
68,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0068.fits,L,2026-03-15T01:54:00Z,30,1x1,-15.1,-15,0,50,95.4934,519.9537,519,392,65535,764,2.7759,0.3378,4.475843462327565,0.4372660225576884,1.3548,1.1741,0.8884,0.77,1.0228,0.8864,20967,5.505,270.1491,East,1.2809,2026-03-15T05:54:55Z,148.84879816635393,69.3214162143922,LIGHT
69,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0069.fits,L,2026-03-15T01:55:00Z,30,1x1,-15.1,-15,0,50,97.6253,519.9368,519,377,65535,766,2.6642,0.3154,4.189647760537158,0.5056721084383616,1.1789,1.0217,0.5686,0.4928,1.0327,0.895,20967,5.505,270.1491,East,1.2814,2026-03-15T05:55:26Z,148.84879818056297,69.32141618573783,LIGHT
70,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0070.fits,L,2026-03-15T01:56:00Z,30,1x1,-15.1,-15,0,50,109.1886,520.0651,519,396,65535,757,2.6182,0.3153,3.925383673865936,0.5102280538504024,1.0828,0.9384,0.6383,0.5532,0.8746,0.758,20967,5.505,270.1491,East,1.282,2026-03-15T05:56:02Z,148.84879819659173,69.3214161534192,LIGHT
71,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0071.fits,L,2026-03-15T01:56:00Z,30,1x1,-15,-15,0,50,112.4329,520.1462,519,395,65535,809,2.5146,0.2914,3.903756047702476,0.4870012761753848,0.9143,0.7924,0.6916,0.5994,0.5981,0.5183,20967,5.505,270.1491,East,1.2825,2026-03-15T05:56:33Z,148.84879820992464,69.32141612654061,LIGHT
72,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0072.fits,L,2026-03-15T01:57:00Z,30,1x1,-15,-15,0,50,111.3474,520.2039,519,371,65535,784,2.5592,0.3103,3.92709386421136,0.4371410543387407,0.9821,0.8511,0.7591,0.6579,0.6231,0.54,20967,5.505,270.1491,East,1.2831,2026-03-15T05:57:03Z,148.84879822417767,69.3214160978116,LIGHT
73,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0073.fits,L,2026-03-15T01:57:00Z,30,1x1,-15,-15,0,50,115.4293,520.219,519,400,65535,793,2.4214,0.2635,3.682068217178185,0.5070723121936518,0.8771,0.7601,0.5448,0.4722,0.6873,0.5957,20967,5.5,270.1491,East,1.2836,2026-03-15T05:57:34Z,148.84879823754468,69.32141607087266,LIGHT
74,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0074.fits,L,2026-03-15T01:58:00Z,30,1x1,-15,-15,0,50,112.4949,520.2321,519,405,65535,805,2.5209,0.3034,3.905136435450608,0.4461685415110465,1.0245,0.8879,0.7442,0.645,0.7041,0.6102,20967,5.5,270.1491,East,1.2841,2026-03-15T05:58:05Z,148.84879825091622,69.32141604392866,LIGHT
75,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0075.fits,L,2026-03-15T01:58:00Z,30,1x1,-15,-15,0,50,113.2992,520.2846,519,401,65535,808,2.4914,0.2885,3.821253353080409,0.5512621340254977,1.0798,0.9358,0.7618,0.6602,0.7653,0.6632,20967,5.5,270.1491,East,1.2846,2026-03-15T05:58:35Z,148.8446080847759,69.3214100438062,LIGHT
76,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0076.fits,L,2026-03-15T01:59:00Z,30,1x1,-15,-15,0,50,112.3607,520.2996,519,374,65535,778,2.5149,0.2842,3.87233694869183,0.5215848436115265,0.9988,0.8656,0.7457,0.6463,0.6644,0.5758,20967,5.5,270.1491,East,1.2852,2026-03-15T05:59:06Z,148.84460809813868,69.32141001690107,LIGHT
77,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0077.fits,L,2026-03-15T01:59:00Z,30,1x1,-15,-15,0,50,111.453,520.3118,519,387,65535,773,2.5606,0.2947,3.944102730025976,0.5240136921110439,1.2518,1.0849,0.8817,0.7642,0.8886,0.7701,20967,5.5,270.1491,East,1.2857,2026-03-15T05:59:37Z,148.84460811151084,69.32140998998094,LIGHT
78,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0078.fits,L,2026-03-15T02:00:00Z,30,1x1,-15,-15,0,50,107.4267,520.3254,519,402,65535,755,2.6921,0.3129,4.220710602718169,0.4496322410315382,1.2408,1.0753,0.992,0.8597,0.7453,0.6459,20967,5.5,270.1491,East,1.2862,2026-03-15T06:00:08Z,148.84460812578138,69.32140996125689,LIGHT
79,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0079.fits,L,2026-03-15T02:00:00Z,30,1x1,-15,-15,0,50,110.1596,520.3185,519,388,65535,757,2.6137,0.2969,3.982928336103802,0.4440783151953094,1.086,0.9412,0.9057,0.7849,0.5992,0.5193,20967,5.5,270.1491,East,1.2868,2026-03-15T06:00:38Z,148.84460813915737,69.32140993433745,LIGHT
80,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0080.fits,L,2026-03-15T02:01:00Z,30,1x1,-15,-15,0,50,109.263,520.34,519,395,65535,756,2.6279,0.2928,4.076579259078665,0.39597000243248454,1.2803,1.1096,1.0154,0.88,0.7798,0.6758,20967,5.5,270.1491,East,1.2874,2026-03-15T06:01:15Z,148.84460815609611,69.32140990025373,LIGHT
81,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0081.fits,L,2026-03-15T02:01:00Z,30,1x1,-15,-15,0,50,107.6524,520.3331,519,354,65535,772,2.6928,0.3124,4.29179730499598,0.4857202094083468,1.5745,1.3646,1.0613,0.9198,1.163,1.0079,20967,5.5,270.1491,East,1.288,2026-03-15T06:01:46Z,148.84460816951793,69.32140987325131,LIGHT
82,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0082.fits,L,2026-03-15T02:02:00Z,30,1x1,-15,-15,0,50,114.6673,520.3256,519,393,65535,788,2.492,0.2711,3.8201043047257377,0.5580964651075477,1.1449,0.9922,0.7112,0.6164,0.8971,0.7775,20967,5.5,270.1491,East,1.2885,2026-03-15T06:02:16Z,148.84460818288312,69.3214098463668,LIGHT
83,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0083.fits,L,2026-03-15T02:04:00Z,30,1x1,-15,-15,0,50,116.2388,520.2924,519,392,65535,809,2.3929,0.276,3.6341418185320302,0.49338296047711344,0.8733,0.7569,0.5903,0.5116,0.6437,0.5578,20962,5.5,270.1491,East,1.2906,2026-03-15T06:04:13Z,148.84460823551203,69.32140974054153,LIGHT
84,c:/users/bcart/astronomy/ASI2600MM/Subs//M81/M81_2026-03-14/M81_2026-03-14_LIGHT_L_30.00_0084.fits,L,2026-03-15T02:04:00Z,30,1x1,-15.1,-15,0,50,115.4536,520.2971,519,358,65535,815,2.3928,0.2548,3.6548694025769057,0.4068829803898532,0.7993,0.6928,0.6111,0.5296,0.5153,0.4466,20962,5.5,270.1491,East,1.2911,2026-03-15T06:04:44Z,148.84460824891127,69.32140971360845,LIGHT
