----------------------------------------------------------------------
--------------N.I.N.A. - Nighttime Imaging 'N' Astronomy--------------
--------------------------Version 3.1.2.9001--------------------------
-------------------------2025-07-12T22:46:29--------------------------
----------------------------------------------------------------------
---------------------Microsoft Windows 10.0.26100---------------------
-------------------------OS Architecture X64--------------------------
-----------------------Process Architecture X64-----------------------
------------------------------.NET 8.0.8------------------------------
----------------------------------------------------------------------
--------------------------Processor Count 4---------------------------
--------------------Total Physical Memory 7.75 GB---------------------
----------------------------------------------------------------------
DATE|LEVEL|SOURCE|MEMBER|LINE|MESSAGE
2025-07-12T22:48:23.3181|INFO|SequenceItem.cs|Run|254|Finishing Global Variable: myOffset, Definition: 50, Parent Define Global Variables, Expr: Expression: 50 in myOffset, References: 0, Value: 50
2025-07-12T22:48:23.3182|INFO|MeridianFlipTrigger.cs|ShouldTrigger|197|Meridian Flip - Telescope is at home position. Skip flip evaluation
2025-07-12T22:48:23.3183|INFO|SequenceItem.cs|Run|208|Starting Global Variable: myTemp, Definition: , Parent Define Global Variables, Expr: None
2025-07-12T22:48:23.3187|INFO|SequenceItem.cs|Run|254|Finishing Global Variable: myTemp, Definition: 0, Parent Define Global Variables, Expr: Expression: 0 in myTemp, References: 0, Value: 0
2025-07-12T22:48:23.3190|INFO|MeridianFlipTrigger.cs|ShouldTrigger|197|Meridian Flip - Telescope is at home position. Skip flip evaluation
2025-07-12T22:48:23.3191|INFO|SequenceItem.cs|Run|208|Starting Global Variable: nFlats, Definition: , Parent Define Global Variables, Expr: None
2025-07-12T22:48:23.3198|INFO|SequenceItem.cs|Run|254|Finishing Global Variable: nFlats, Definition: 50, Parent Define Global Variables, Expr: Expression: 50 in nFlats, References: 0, Value: 50
2025-07-12T22:48:23.3230|INFO|SequenceItem.cs|Run|254|Finishing Category: Powerups (Expressions), Container: WhenPlugin.When.CVContainer, Strategy: SequentialStrategy, Items[FINISHED]: 7
2025-07-12T22:48:23.3278|INFO|MeridianFlipTrigger.cs|ShouldTrigger|197|Meridian Flip - Telescope is at home position. Skip flip evaluation
2025-07-12T22:48:23.3282|INFO|SequenceItem.cs|Run|208|Starting Category: * Instruction Set *, Container: NINA.Sequencer.Container.ParallelContainer, Strategy: ParallelStrategy, Items[CREATED]: 4
