DATE,MESSAGE,ROLE,EVENT_ID,TYPE
45860.00,"Starting Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: L",SwitchFilter,185,start
45860.00,"Finishing Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: L",SwitchFilter,185,end
45860.00,"Starting Category: Guider, Item: StartGuiding",StartGuiding,187,start
45860.00,"Finishing Category: Guider, Item: StartGuiding",StartGuiding,187,end
45860.00,"Starting Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 60, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1",TakeExposure,188,start
45860.00,"Finishing Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 60, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1",TakeExposure,188,end
45860.00,"Starting Category: Guider, Item: Dither",Dither,189,start
45860.00,"Finishing Category: Guider, Item: Dither",Dither,189,end
45860.00,"Starting Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: L",SwitchFilter,191,start
45860.00,"Finishing Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: L",SwitchFilter,191,end
45860.00,"Starting Category: Guider, Item: StartGuiding",StartGuiding,193,start
45860.00,"Finishing Category: Guider, Item: StartGuiding",StartGuiding,193,end
45860.00,"Starting Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 60, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1",TakeExposure,194,start
45860.00,"Finishing Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 60, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1",TakeExposure,194,end
45860.00,"Starting Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: R",SwitchFilter,196,start
45860.00,"Finishing Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: R",SwitchFilter,196,end
45860.00,"Starting Category: Guider, Item: StartGuiding",StartGuiding,198,start
45860.00,"Finishing Category: Guider, Item: StartGuiding",StartGuiding,198,end
45860.00,"Starting Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 30, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1",TakeExposure,199,start
45860.00,"Finishing Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 30, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1",TakeExposure,199,end
45860.00,"Starting Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: G",SwitchFilter,201,start
45860.00,"Finishing Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: G",SwitchFilter,201,end
45860.00,"Starting Category: Guider, Item: StartGuiding",StartGuiding,203,start
45860.00,"Finishing Category: Guider, Item: StartGuiding",StartGuiding,203,end
45860.00,"Starting Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 30, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1",TakeExposure,204,start
45860.00,"Finishing Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 30, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1",TakeExposure,204,end
45860.00,"Starting Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: B",SwitchFilter,206,start
45860.00,"Finishing Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: B",SwitchFilter,206,end
45860.00,"Starting Category: Guider, Item: StartGuiding",StartGuiding,208,start
45860.00,"Finishing Category: Guider, Item: StartGuiding",StartGuiding,208,end
45860.00,"Starting Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 30, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1",TakeExposure,209,start
45860.00,"Finishing Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 30, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1",TakeExposure,209,end
45860.00,"Starting Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: L",SwitchFilter,211,start
45860.00,"Finishing Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: L",SwitchFilter,211,end
45860.00,"Starting Category: Guider, Item: StartGuiding",StartGuiding,213,start
45860.00,"Finishing Category: Guider, Item: StartGuiding",StartGuiding,213,end
45860.00,"Starting Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 60, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1",TakeExposure,214,start
45860.00,"Finishing Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 60, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1",TakeExposure,214,end
45860.00,"Starting Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: L",SwitchFilter,215,start
45860.00,"Finishing Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: L",SwitchFilter,215,end
45860.00,"Starting Category: Guider, Item: StartGuiding",StartGuiding,217,start
45860.00,"Finishing Category: Guider, Item: StartGuiding",StartGuiding,217,end
45860.00,"Starting Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 60, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1",TakeExposure,218,start
45860.00,"Finishing Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 60, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1",TakeExposure,218,end
45860.00,"Starting Category: Guider, Item: Dither",Dither,219,start
45860.00,"Finishing Category: Guider, Item: Dither",Dither,219,end
45860.00,"Starting Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: L",SwitchFilter,221,start
45860.00,"Finishing Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: L",SwitchFilter,221,end
45860.00,"Starting Category: Guider, Item: StartGuiding",StartGuiding,223,start
45860.00,"Finishing Category: Guider, Item: StartGuiding",StartGuiding,223,end
45860.00,"Starting Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 60, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1",TakeExposure,224,start
45860.00,"Finishing Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 60, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1",TakeExposure,224,end
45860.00,"Starting Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: R",SwitchFilter,226,start
45860.00,"Finishing Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: R",SwitchFilter,226,end
45860.00,"Starting Category: Guider, Item: StartGuiding",StartGuiding,228,start
45860.00,"Finishing Category: Guider, Item: StartGuiding",StartGuiding,228,end
45860.00,"Starting Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 30, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1",TakeExposure,229,start
45860.00,"Finishing Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 30, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1",TakeExposure,229,end
45860.00,"Starting Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: G",SwitchFilter,231,start
45860.01,"Finishing Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: G",SwitchFilter,231,end
45860.01,"Starting Category: Guider, Item: StartGuiding",StartGuiding,233,start
45860.01,"Finishing Category: Guider, Item: StartGuiding",StartGuiding,233,end
45860.01,"Starting Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 30, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1",TakeExposure,234,start
45860.01,"Finishing Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 30, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1",TakeExposure,234,end
45860.01,"Starting Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: B",SwitchFilter,236,start
45860.01,"Finishing Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: B",SwitchFilter,236,end
45860.01,"Starting Category: Guider, Item: StartGuiding",StartGuiding,238,start
45860.01,"Finishing Category: Guider, Item: StartGuiding",StartGuiding,238,end
45860.01,"Starting Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 30, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1",TakeExposure,239,start
45860.01,"Finishing Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 30, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1",TakeExposure,239,end
45860.01,"Starting Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: L",SwitchFilter,241,start
45860.01,"Finishing Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: L",SwitchFilter,241,end
45860.01,"Starting Category: Guider, Item: StartGuiding",StartGuiding,243,start
45860.01,"Finishing Category: Guider, Item: StartGuiding",StartGuiding,243,end
45860.01,"Starting Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 60, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1",TakeExposure,244,start
45860.01,"Finishing Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 60, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1",TakeExposure,244,end
45860.01,"Starting Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: L",SwitchFilter,245,start
45860.01,"Finishing Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: L",SwitchFilter,245,end
45860.01,"Starting Category: Guider, Item: StartGuiding",StartGuiding,247,start
45860.01,"Finishing Category: Guider, Item: StartGuiding",StartGuiding,247,end
45860.01,"Starting Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 60, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1",TakeExposure,248,start
45860.01,"Finishing Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 60, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1",TakeExposure,248,end
45860.01,"Starting Category: Guider, Item: Dither",Dither,249,start
45860.01,"Finishing Category: Guider, Item: Dither",Dither,249,end
45860.01,"Starting Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: L",SwitchFilter,251,start
45860.01,"Finishing Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: L",SwitchFilter,251,end
45860.01,"Starting Category: Guider, Item: StartGuiding",StartGuiding,253,start
45860.01,"Finishing Category: Guider, Item: StartGuiding",StartGuiding,253,end
45860.01,"Starting Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 60, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1",TakeExposure,254,start
45860.01,"Finishing Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 60, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1",TakeExposure,254,end
45860.01,"Starting Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: R",SwitchFilter,256,start
45860.01,"Finishing Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: R",SwitchFilter,256,end
45860.01,"Starting Category: Guider, Item: StartGuiding",StartGuiding,258,start
45860.01,"Finishing Category: Guider, Item: StartGuiding",StartGuiding,258,end
45860.01,"Starting Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 30, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1",TakeExposure,259,start
45860.01,"Finishing Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 30, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1",TakeExposure,259,end
45860.01,"Starting Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: G",SwitchFilter,261,start
45860.01,"Finishing Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: G",SwitchFilter,261,end
45860.01,"Starting Category: Guider, Item: StartGuiding",StartGuiding,263,start
45860.01,"Finishing Category: Guider, Item: StartGuiding",StartGuiding,263,end
45860.01,"Starting Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 30, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1",TakeExposure,264,start
45860.01,"Finishing Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 30, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1",TakeExposure,264,end
45860.01,"Starting Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: B",SwitchFilter,266,start
45860.01,"Finishing Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: B",SwitchFilter,266,end
45860.01,"Starting Category: Guider, Item: StartGuiding",StartGuiding,268,start
45860.01,"Finishing Category: Guider, Item: StartGuiding",StartGuiding,268,end
45860.01,"Starting Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 30, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1",TakeExposure,269,start
45860.01,"Finishing Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 30, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1",TakeExposure,269,end
45860.01,"Starting Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: L",SwitchFilter,271,start
45860.01,"Finishing Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: L",SwitchFilter,271,end
45860.01,"Starting Category: Guider, Item: StartGuiding",StartGuiding,273,start
45860.01,"Finishing Category: Guider, Item: StartGuiding",StartGuiding,273,end
45860.01,"Starting Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 60, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1",TakeExposure,274,start
45860.01,"Finishing Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 60, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1",TakeExposure,274,end
45860.01,"Starting Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: L",SwitchFilter,275,start
45860.01,"Finishing Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: L",SwitchFilter,275,end
45860.01,"Starting Category: Guider, Item: StartGuiding",StartGuiding,277,start
45860.01,"Finishing Category: Guider, Item: StartGuiding",StartGuiding,277,end
45860.01,"Starting Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 60, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1",TakeExposure,278,start
45860.01,"Finishing Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 60, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1",TakeExposure,278,end
45860.01,"Starting Category: Guider, Item: Dither",Dither,279,start
45860.01,"Finishing Category: Guider, Item: Dither",Dither,279,end
45860.01,"Starting Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: L",SwitchFilter,281,start
45860.01,"Finishing Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: L",SwitchFilter,281,end
45860.01,"Starting Category: Guider, Item: StartGuiding",StartGuiding,283,start
45860.01,"Finishing Category: Guider, Item: StartGuiding",StartGuiding,283,end
45860.01,"Starting Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 60, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1",TakeExposure,284,start
45860.01,"Finishing Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 60, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1",TakeExposure,284,end
45860.01,"Starting Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: R",SwitchFilter,286,start
45860.01,"Finishing Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: R",SwitchFilter,286,end
45860.01,"Starting Category: Guider, Item: StartGuiding",StartGuiding,288,start
45860.01,"Finishing Category: Guider, Item: StartGuiding",StartGuiding,288,end
45860.01,"Starting Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 30, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1",TakeExposure,289,start
45860.01,"Finishing Category: Powerups (Enhanced Instructions), Item: TakeExposure, ExposureTime 30, Gain 100, Offset 50, ImageType LIGHT, Binning 1x1",TakeExposure,289,end
45860.01,"Starting Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: G",SwitchFilter,291,start
45860.01,"Finishing Category: Powerups (Enhanced Instructions), Item: SwitchFilter, Filter: G",SwitchFilter,291,end
45860.01,"Starting Category: Guider, Item: StartGuiding",StartGuiding,293,start
45860.01,"Finishing Category: Guider, Item: StartGuiding",StartGuiding,293,end
